date,datetime,desc,img,link,media,title
"Nov 12, 2019",2019-11-12,"About 3 million doses of the Pfizer-BioNTech vaccine are expected in the first shipments around the country, according to officials with Operation Warp Speed, the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.hollywoodreporter.com/news/viacom-building-evacuated-smoke-alarm-1254313,Hollywood Reporter,Viacom Building Evacuated Following Smoke Alarm
"Nov 9, 2019",2019-11-09,Pfizer China is working with KingMed Diagnostics to raise awareness of issues concerning use of antibiotics and raise the diagnostic capability of community ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.shine.cn/biz/event/1911095711/,SHINE,Pharma companies reach out through CIIE - SHINE News
"Nov 1, 2019",2019-11-01,"PF-06410293, Pfizer, Biosimilar Humira; FDA accepted filing in Jan 2019, No decision yet. Fluzone Quadrivalent, Sanofi, sBLA for influenza vaccine â€“ high dose ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.evaluate.com/vantage/articles/news/snippets/us-fda-approval-tracker-october,Vantage,US FDA approval tracker: October
"Nov 21, 2019",2019-11-21,"While Lipitor was 3rd to market, under Pfizer's brand and distribution, Lipitor became one of the biggest blockbusters in history. And with Lipitor's patent expiring, is ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://seekingalpha.com/article/4308236-acasti-pharma-winning-heart-race,Seeking Alpha,Acasti Pharma - Winning The Heart Race
"Nov 7, 2019",2019-11-07,"So far, Walmsley has created a vast consumer healthcare business by merging the over-the-counter medicines of Glaxo, Novartis and Pfizer. That side of the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.standard.co.uk/business/comment-gsk-s-revamp-is-bedding-in-but-what-deals-are-coming-next-a4281531.html,Evening Standard,Comment: Could GSK add Reckitt to its flurry of acquisitions?
"Nov 11, 2019",2019-11-11,"... Pfizer Educational Group, Bristol-Myers Squibb/Pfizer Education Consortium, ... Boehringer-Ingelheim, CVS Health, Johnson and Johnson, Merck, and Pfizer.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ucsf.edu/news/2019/11/415896/anticoagulant-benefits-atrial-fibrillation-decrease-age,UCSF News Services,Anticoagulant Benefits for Atrial Fibrillation Decrease With Age
"Nov 21, 2019",2019-11-21,Kelly recently retired from Pfizer where she served as vice president of pharmaceutical sciences and as a department head for the Pharmaceutical Sciences ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.norwichbulletin.com/news/20191120/mystic-aquarium-announces-new-trustees,,Mystic Aquarium announces new trustees
"Nov 4, 2019",2019-11-04,"Crossix develops a healthcare marketing analytics service and reports more than 200 pharmaceutical companies as clients, including Pfizer, Johnson ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","https://www.calcalistech.com/ctech/articles/0,7340,L-3773043,00.html",CTech,Veeva Completes $430 Million Acquisition of Marketing ...
"Nov 5, 2019",2019-11-05,"Daily round-up from the J.P. Morgan Healthcare Conference in San Francisco: GSK's first-in-class oncology opportunity, Pfizer's Bourla on underappreciated ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://scrip.pharmaintelligence.informa.com/SC126133/GSK-Gears-Up-For-Three-Cancer-Launches-In-2020,Scrip,GSK Gears Up For Three Cancer Launches In 2020
"Nov 5, 2019",2019-11-05,"... leadership positions in clinical development and medical affairs with biopharmaceutical companies including EMD Serono, Pfizer and Bristol-Myers Squibb.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20191104006077/en/Ipsen-Appoints-Howard-Mayer-M.D.-as-Executive-Vice-President-and-Head-of-Research-and-Development,Business Wire,"Ipsen Appoints Howard Mayer, M.D. as Executive Vice ..."
"Nov 17, 2019",2019-11-17,Pfizer to supply US with additional 100M vaccines doses. The drugmakers said Wednesday that they expect to deliver all the doses by July 31. 3 weeks ago.,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://whyy.org/articles/big-study-casts-doubt-on-need-for-many-heart-procedures/,WHYY,Big study casts doubt on need for many heart procedures
"Nov 13, 2019",2019-11-13,"Fitbit, BMS-Pfizer Alliance Partner to Address Gaps in Atrial Fibrillation Detection. Using brain circuits made in silicon, scientists have alleviated symptoms of ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://hitconsultant.net/2019/11/13/bionic-pacemaker-slows-progression-of-heart-failure-research-finds/,HIT Consultant,Bionic Pacemaker Slows Progression of Heart Failure ...
"Nov 19, 2019",2019-11-19,"Patients were then randomly assigned oral tofacitinib (Xeljanz, Pfizer) or placebo twice a day. Dosing was based on body weight. “We wanted to limit the amount ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.healio.com/news/rheumatology/20191118/tofacitinib-bested-placebo-for-disease-flares-in-polyarticular-jia,Healio,Tofacitinib bested placebo for disease flares in polyarticular JIA
"Nov 19, 2019",2019-11-19,"Due to Pfizer's size, the company can invest in drug development on a large scale, allowing high-level research to ensure success. According to Conover, the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.morningstar.com/articles/957041/our-ultimate-stock-pickers-top-10-high-conviction-and-new-money-purchases,,Our Ultimate Stock-Pickers' Top 10 High-Conviction and New ...
"Nov 5, 2019",2019-11-05,"... manufacturers in the world—Heritage Pharmaceuticals Inc., Teva Pharmaceutical Industries Ltd., Pfizer Inc., Mylan Pharmaceuticals Inc. and Sandoz Inc. Tong ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://medicine.yale.edu/news-article/21752/,Yale News,"Price-Fixing, Fraud and Collusion, CT Attorney General Offers ..."
"Nov 6, 2019",2019-11-06,"Pfizer in partnership with Science Gallery has today launched We Are All Scientists, an initiative which encourages people to discover their inner scientist.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://irishtechnews.ie/more-focus-on-science-at-primary-school/,Irish Tech News,New research shows 82% of people would like more focus on science at primary school
"Nov 6, 2019",2019-11-06,"The assessment found that the site was contaminated after years of Pfizer applying materials such as solids from the fermentation of beer, byproducts of ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.mlive.com/news/kalamazoo/2019/11/fedex-distribution-center-to-bring-more-than-700-jobs-to-portage.html,MLive.com,FedEx distribution center to bring more than 700 jobs to Portage
"Nov 19, 2019",2019-11-19,The expectation that Truxima may win market share faster than some other biosimilars launched in the US is in line with Pfizer's assessment of the broader ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biopharma-reporter.com/Article/2019/11/19/Teva-launches-biosimilar-to-Roche-s-Rituxan,BioPharma-Reporter.com,Teva launches biosimilar to Roche's Rituxan
"Nov 7, 2019",2019-11-07,"... 2015-2019 & Forecast to 2030 - Merck, Astra Zeneca, Daiichi Sankyo, Johnson & Johnson and Pfizer are the Major Players - ResearchAndMarkets.com.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20191107005496/en/Global-Anti-Hypertensive-Drugs-Markets-2015-2019-Forecast-to-2030---Merck-Astra-Zeneca-Daiichi-Sankyo-Johnson-Johnson-and-Pfizer-are-the-Major-Players---ResearchAndMarkets.com,,Global Anti-Hypertensive Drugs Markets 2015-2019 ...
"Nov 4, 2019",2019-11-04,Chemists from Pfizer approached Baran for help with the synthesis of the anti-Parkinson's drug candidate sumanirole. When the company used the classical ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://cen.acs.org/synthesis/medicinal-chemistry/Amping-pharma-lab-Drug-companies/97/i43,Chemical & Engineering News,Amping up the pharma lab: Drug companies explore the ...
"Nov 15, 2019",2019-11-15,"Abbott India comes second on the list with a gain of 118 per cent, followed by Pfizer (up 94 per cent). Sanofi India and Glaxosmithkline Pharmaceuticals have ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.business-standard.com/article/markets/three-key-reasons-why-clsa-is-bullish-on-pharma-mncs-in-india-119111500506_1.html,Business Standard,Three key reasons why CLSA is bullish on pharma MNCs in India
"Nov 6, 2019",2019-11-06,"The program mainly described the impotence remedies, such as surgery, that predated Pfizer's magic pill. But ”boy oh boy, did everyone on that project know that ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fairwarning.org/2019/11/whats-in-a-name-ghost-writing-in-medical-literature/,FairWarning,"What's in a Name? Ghostly Spirits, Spinning Science to Sell ..."
"Nov 5, 2019",2019-11-05,"Somatrogon meets primary and key secondary endpoints in global Phase 3 trial: On October 21, OPKO and Pfizer announced that the global Phase 3 trial ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.globenewswire.com/news-release/2019/11/05/1941625/0/en/OPKO-Health-Reports-2019-Third-Quarter-Business-Highlights-and-Financial-Results.html,,OPKO Health Reports 2019 Third Quarter Business Highlights ...
"Nov 26, 2019",2019-11-26,"Companies that would be potential buyers include Pfizer and Amgen, who have a vested interest in the cardiovascular disease space, although everyone ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.pharmalive.com/will-2020-be-a-hot-deal-year-for-biopharma/,PharmaLive,Will 2020 Be a Hot Deal Year for Biopharma?
"Nov 11, 2019",2019-11-11,Pfizer does seem to be making progress on the issue but the challenge has been given the lack of consistent supply a portion of the installed base has chosen to ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/earnings/call-transcripts/2019/11/11/icu-medical-inc-icui-q3-2019-earnings-call-transcr.aspx,Motley Fool,ICU Medical Inc (ICUI) Q3 2019 Earnings Call Transcript
"Nov 20, 2019",2019-11-20,"Pfizer must submit additional data from the post-marketing studies and the results of the CROWN study, which compares lorlatinib with Xalkori in the first-line ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.koreabiomed.com/news/articleView.html?idxno=6848,Korea Biomedical Review,'Japan much advanced than Korea in ALK-positive NSCLC ...
"Nov 19, 2019",2019-11-19,"Pfizer also agreed to build three new holes (the 15th, 16th and 17th) on the west side of Eastern Point Road, overlooking Long Island Sound and the Thames River ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.theday.com/article/20191119/NWS01/191119437,theday.com,History Revisited: Shennecossett Golf Course in Groton a ...
"Nov 30, 2019",2019-11-30,"... issued a notice about the EpiPen shortage because of “constraints” at Meridian Medical Technologies Inc., a subsidiary of Pfizer that makes the auto-injectors, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.burlingtoncountytimes.com/news/20191130/after-emergency-on-plane-delaware-valley--woman-advocates-for-epipens-on-flights,Burlington County Times,"After emergency on plane, Delaware Valley woman advocates ..."
"Nov 27, 2019",2019-11-27,"But as Pfizer's Popovian argued, the U.S. needs to be cautious when comparing its market development to that of the European countries; there are many ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.lifescienceleader.com/doc/biosimilar-competition-is-here-to-stay-in-0001,Life Science Leader Magazine,Biosimilar Competition Is Here To Stay In 2020
"Nov 14, 2019",2019-11-14,"The company, a Pfizer spinoff, had previously raised $228 million in venture capital. Read more on. rare diseases genetics orphan drug AstraZeneca Merck ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/astrazeneca-s-selumetinib-moves-past-cancer-failures-to-nab-fda-priority-review-rare,FiercePharma,AstraZeneca's selumetinib moves past cancer failures to nab ...
"Nov 11, 2019",2019-11-11,"A number of other major pharma companies such as Pfizer, Allergan, Merck & Co and Bristol-Myers Squibb are pursuing treatments in NASH, making the race to ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",http://www.pmlive.com/pharma_news/novartis_makes_case_for_nash_candidate_tropifexor_1316558,PMLiVE,Novartis makes case for NASH candidate tropifexor
"Nov 18, 2019",2019-11-18,"... Officer of Neuroscience at the $200 billion behemoth Pfizer (PFE), where he led global research and development in neuroscience, pain and rare diseases.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.forbes.com/sites/javierhasse/2019/11/18/from-big-pharma-to-psychedelics/,Forbes,Are Shrooms And Other Psychedelics The Next Big Thing?
"Nov 14, 2019",2019-11-14,"The CDK4/6 inhibitor palbociclib (Ibrance, Pfizer) plus endocrine therapy significantly improved progression-free survival compared with single-agent ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.medscape.com/viewarticle/921331,,CDK4/6 Combo Better Than Chemo in Advanced Breast Cancer
"Nov 20, 2019",2019-11-20,"Pfizer Receives U.S. FDA Approval for Its Oncology Biosimilar, Zirabev™ (Bevacizumab-bvzr) [news release]. New York, NY. June 28, 2019. pfizer.com/news/press ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cancernetwork.com/view/fda-accepts-biologics-license-application-bevacizumab-biosimilar,Cancer Network,FDA Accepts Biologics License Application for Bevacizumab ...
"Nov 19, 2019",2019-11-19,Pfizer presents positive phase 3 data at the 28th congress of the European academy of dermatology and venereology for abrocitinib in moderate to severe ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.pharmacytimes.com/news/abrocitinib-leads-to-higher-skin-clearance-itch-relief-in-atopic-dermatitis,,"Abrocitinib Leads to Higher Skin Clearance, Itch Relief in ..."
"Nov 12, 2019",2019-11-12,"... director of forensic analysis and investigations at pharmaceutical giant Pfizer, ... challenge daily when managing Pfizer's almost 250,000 endpoints to monitor ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://threatpost.com/insider-threats-cybercriminal-favorite/150128/,Threatpost,"Insider Threats, a Cybercriminal Favorite, Not Easy to Mitigate"
"Nov 17, 2019",2019-11-17,"Tanezumab, which Lilly is developing with Pfizer, targets cancer pain, osteoarthritic pain, and chronic lower back pain. AbbVie has 16 late-stage programs.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2019/11/17/better-buy-eli-lilly-vs-abbvie.aspx,Motley Fool,Better Buy: Eli Lilly vs. AbbVie
"Nov 21, 2019",2019-11-21,"Morris Birnbaum, Pfizer's senior vice president and chief scientific officer of the Internal Medicine Research Unit. “This award celebrates the future of medicine, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20191121005034/en/STAT%E2%80%99s-First-ever-Biomedical-Innovation-Award-Awarded-to-Dr.-Charles-Sawyers-Chair-of-the-Human-Oncology-and-Pathogenesis-Program-at-Memorial-Sloan-Kettering-Cancer-Center,,STAT's First-ever Biomedical Innovation Award Awarded to Dr ...
"Nov 26, 2019",2019-11-26,"Key Companies Covered in the Cardiovascular Drugs Market Research Report are Bristol-Myers Squibb Company, Pfizer Inc., Bayer AG, Janssen ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.globenewswire.com/news-release/2019/11/26/1952618/0/en/Cardiovascular-Drugs-Market-to-reach-USD-63-96-Billion-by-2026-Growing-Need-for-Advanced-and-Effective-Drugs-to-Propel-Growth-says-Fortune-Business-Insights.html,,Cardiovascular Drugs Market to reach USD 63.96 Billion by ...
"Nov 27, 2019",2019-11-27,Pfizer announced positive preliminary results of a Proof-of-Concept Phase 2 clinical study assessing the safety and immunogenicity of its 20-valent ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.precisionvaccinations.com/pcv13-vaccination-no-longer-routinely-recommended-seniors-65-years-age-and-older,PrecisionVaccinations,Seniors Still Need PV23 Vaccination
"Nov 14, 2019",2019-11-14,"The company got a potential lifeline in July, when it entered an agreement to merge with Pfizer's Upjohn unit. Mylan and Pfizer announced this week the name of ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biopharmadive.com/news/mylan-fda-warning-letter-valsartan-manufacturing-india/567324/,,Mylan plant warned by FDA over valsartan manufacturing
"Nov 14, 2019",2019-11-14,"The company got a potential lifeline in July, when it entered an agreement to merge with Pfizer's Upjohn unit. Mylan and Pfizer announced this week the name of ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biopharmadive.com/news/mylan-fda-warning-letter-valsartan-manufacturing-india/567324/,,Mylan plant warned by FDA over valsartan manufacturing
"Nov 7, 2019",2019-11-07,Pfizer's overall tax rate came to just 5.95% in 2018 because a net loss saved the company from paying state and federal taxes. Its international tax rate came to ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.kiplinger.com/slideshow/investing/t052-s001-10-companies-lower-tax-rates-than-most-americans/index.html,Kiplinger's Personal Finance,10 Companies With Lower Tax Rates Than Most Americans
"Nov 19, 2019",2019-11-19,What's motivating Pfizer? More diagnosed patients mean a greater number of potential patients for its colorectal cancer treatments. Development of its next- ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2019/11/19/is-exact-sciences-stock-a-buy.aspx,Motley Fool,Is Exact Sciences Stock a Buy?
"Nov 25, 2019",2019-11-25,"Pfizer Malaysia, in partnership with Breast Cancer Welfare Association Malaysia (BCWA), aims to elevate public understanding of metastatic breast cancer, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thesundaily.my/style-life/zest/embracing-life-YY1652032,The Sun Daily,Embracing life
"Nov 6, 2019",2019-11-06,We have recently completed the manufacturing technology transfer to Pfizer and initiated the transfer of the IND.” Ex Vivo Gene-Edited Cell Therapy. Abstract ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20191106005273/en/Sangamo-Announces-Gene-Therapy-and-Ex-Vivo-Gene-Edited-Cell-Therapy-Data-Presentations-at-the-American-Society-of-Hematology-Annual-Meeting,,Sangamo Announces Gene Therapy and Ex Vivo Gene ...
"Nov 26, 2019",2019-11-26,Its lead program is advancing into phase 3 under Pfizer's lead while Editas' pipeline is just a bit too early for my liking. David Haen owns shares of BioMarin ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2019/11/26/better-buy-editas-medicine-or-sangamo-therapeutics.aspx,Motley Fool,Better Buy: Editas Medicine or Sangamo Therapeutics?
"Nov 26, 2019",2019-11-26,"Using a drug design process and computer-modelling software, Pfizer's scientists synthesised LORVIQUA's unique molecular structure based on the known ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biospectrumasia.com/news/54/14970/new-breakthrough-treatment-for-patients-with-alk-positive-lung-cancer.html,BSA bureau,New Breakthrough Treatment for Patients with ALK-Positive ...
"Nov 5, 2019",2019-11-05,"Catalia Health, the developer of the Mabu Wellness Coach robot system, announced a 12-month pilot program with Pfizer to explore patient behaviors outside of ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.roboticsbusinessreview.com/news/robots-aim-to-improve-medication-management-tasks-for-caregivers/,Robotics Business Review,Robots Aim to Improve Medication Management Tasks for ...
"Nov 12, 2019",2019-11-12,"Justin McCarthy, JD, senior vice president of the patient and health impact group at Pfizer, highlighted the fact that political pressure on drug pricing is ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.centerforbiosimilars.com/view/pharma-panel-grapples-with-drug-pricing-realworld-evidence-and-creating-headroom-for-innovative-therapies,,"Pharma Panel Grapples With Drug Pricing, Real-World ..."
"Nov 21, 2019",2019-11-21,"Pfizer and the company that prices and markets the pens, Mylan, announced jointly in June that they extended the expiration date by four months on EpiPens, but ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.theintell.com/news/20191121/after-emergency-on-plane-bristol-borough-woman-advocates-for-epipens-on-flights,The Intelligencer,"After emergency on plane, Bristol Borough woman advocates ..."
"Nov 4, 2019",2019-11-04,"... County health care workers can now receive COVID-19 vaccine as eligibility list expands · Cherry Costales, a nurse, holds a vile of Pfizer-BioNTech COVID-19 ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://ktla.com/news/problem-solvers/mother-surgeon-say-treatment-of-common-postpartum-muscle-condition-should-be-covered-by-insurance/,KTLA,"Mother, Surgeon Say Treatment of Common Postpartum Muscle Condition Should Be Covered by Insurance"
"Nov 24, 2019",2019-11-24,"The company's core success came helping multinationals such as Cisco and Pfizer to manage their clunky IT systems, and it sought to distinguish itself from ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ft.com/content/7890bbe0-0a91-11ea-bb52-34c8d9dc6d84,Financial Times,Whistleblowers put India’s Infosys business model on the spot
"Nov 12, 2019",2019-11-12,The researchers from Pfizer and The University of Texas Medical Branch at Galveston found that Pfizer's COVID-19 vaccine is not compromised by the ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://communityimpact.com/houston/lake-houston-humble-kingwood/business/2019/11/12/marble-slab-creamery-offers-ice-cream-other-desserts-at-new-atascocita-location/,Community Impact Newspaper,"Marble Slab Creamery offers ice cream, other desserts at new ..."
"Nov 24, 2019",2019-11-24,This forthcoming split is the result of Glaxo's consumer healthcare joint-venture with fellow pharma giant Pfizer (NYSE:PFE). What can investors expect from ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2019/11/24/better-buy-abbvie-vs-glaxosmithkline.aspx,Motley Fool,Better Buy: AbbVie vs. GlaxoSmithKline
"Nov 21, 2019",2019-11-21,"On November 15, 2019, FDA approved Pfizer's adalimumab product, a biosimilar to AbbVie's Humira, marking the 25th approval of a biosimilar under the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.jdsupra.com/legalnews/fda-approves-25th-biosimilar-84479/,JD Supra,FDA Approves 25th Biosimilar | Morrison & Foerster LLP ...
"Nov 14, 2019",2019-11-14,Do you believe the Trump administration deserves credit for Pfizer's vaccine approval? Do you believe the Trump administration deserves credit for Pfizer's ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",http://www.tribtown.com/2019/11/14/election_board_to_meet_friday/,,Election board to meet Friday
"Nov 6, 2019",2019-11-06,"EMA Greenlights BioNTech and Pfizer mRNA Vaccine for Covid-19. Latest Job Offers. Senior Fermentation Scientist at Colorifix Ltd (Cambridge, UK) · Research ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.labiotech.eu/medical/ervaxx-cancer-vaccine-cell-therapy/,Labiotech.eu,UK Biotech Launched to Target ‘Dark Antigens' with Cancer...
"Nov 27, 2019",2019-11-27,Pfizer's COVID vaccine candidate shown to be 90% effective in early findings ... Pfizer says COVID-19 vaccine is looking 90% effective ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.southcoasttoday.com/special/20191127/few-of-our-favorite-photos-from-2019-high-school-football-season,SouthCoastToday.com,A few of our favorite photos from the 2019 high school football season
"Nov 4, 2019",2019-11-04,She was most recently CMO at UK opioid manufacturer Indivior; she previously spent about 15 years at Pfizer (NYSE: PFE). San Diego-based Acadia has one ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://xconomy.com/san-diego/2019/11/04/acadia-names-subbiah-chief-medical-officer-head-of-medical-affairs/,,"Acadia Names Subbiah Chief Medical Officer, Head of ..."
"Nov 4, 2019",2019-11-04,"During her previous tenure of over 15 years at Pfizer, Inc., she held various leadership roles in global medical affairs and led Pfizer's Global Access program to ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20191104005143/en/ACADIA-Pharmaceuticals-Appoints-Ponni-Subbiah-M.D.-M.P.H.-as-Senior-Vice-President-Global-Head-of-Medical-Affairs-and-Chief-Medical-Officer,Business Wire,"ACADIA Pharmaceuticals Appoints Ponni Subbiah, M.D. ..."
"Nov 8, 2019",2019-11-08,Alecensa Is Used For The Treatment of Anaplastic Lymphoma Kinase (ALK)-Positive Non-Small Cell Lung Cancer. It Competes With Pfizer's Xalkori. Other Smaller ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.trefis.com/stock/rhhby/articles/475596/roches-new-oncology-drugs-to-add-5-billion-in-sales-by-2021/2019-11-08,Trefis,Roche's New Oncology Drugs To Add $5 Billion In Sales By ...
